"quasi"	"cmpcode"	"cmpdomain"
"Under President Obama, we have undertaken the most significant efforts in decades to engage the Cuban people."	107	"1"
"We have focused on the importance of the family ties between Cuban Americans and their relatives still living under oppression."	607	"6"
"Because of steps the President has taken, it is now possible for Cuban Americans to visit and support their families in Cuba, and to send remittances that reduce the Cuban people’s dependence on the Cuban state."	0	"0"
"We have taken additional steps to bolster Cuban civil society, expanding purposeful exchanges that bolster independent religious groups on the island and enhancing the free flow of information to, from, and among the Cuban people."	201	"2"
"Going forward we will continue to support the Cuban people’s desire to freely determine their own future."	202	"2"
"Promoting Transparent, Accountable Governance and the Rule of Law. To promote transparent and accountable government worldwide, we joined with Brazil to launch and co-chair the international Open Government Partnership."	202	"2"
"Fifty-five countries now belong to the partnership – representing a quarter of the world’s people – each of which has outlined concrete, credible steps to open the work of government so citizens are empowered, problems are solved, and democracy is strengthened."	107	"1"
"The President and Democrats know that a commitment to the rule of law and effective judicial institutions are essential to sustainable economic development and must remain a core American value in the years to come."	416	"4"
"That is why the Obama administration has successfully pressed for international action against government corruption through the G-20"	304	"3"
"and promoted new initiatives to help countries develop stronger judicial institutions."	202	"2"
"Because the public’s rights, freedoms, and access to economic opportunity depend on the rule of law, we will continue to work in partnership with our allies to promote this important value around the world."	202	"2"
"Standing up for Women’s Rights Around the Globe. As we work to advance universal values and human dignity, the President and the Democratic Party understand the critical importance of expanding protections and opportunities for women and girls around the world."	706	"7"
"Ensuring full equality and providing women and girls the opportunity to learn, earn a livable wage, and participate in public decision-making are essential to reduce violence, improve economies, and strengthen democracy."	503	"5"
"To continue to make progress at home and advance women’s rights and opportunities abroad, we will urge ratification of the Convention for the Elimination of All Forms of Discrimination Against Women."	503	"5"
"President Obama, Secretary of State Hillary Rodham Clinton, and the State Department are committed to advancing the rights of women and girls as a central focus of U.S. diplomatic, development, and defense interests."	503	"5"
"We will continue to promote the full engagement of women in the political and economic spheres."	503	"5"
"We will work to address underlying socio-economic problems, including women’s access to health, education, and food security."	706	"7"
"And we will ensure that women are equal participants in reconciliation and development in areas affected by conflict."	706	"7"
"President Obama and the Democratic Party are committed to supporting family planning around the globe to help women care for their families, support their communities, and lead their countries to be healthier and more productive."	603	"6"
"That’s why, in his first month in office, President Obama overturned the “global gag rule,” a ban on federal funds to foreign family planning organizations that provided information about, counseling on, or offered abortions."	604	"6"
"And that is why the administration has supported lifesaving family planning health information and services."	604	"6"
"Combating Human Trafficking. Some 27 million women, men, and children around the world are victims of human trafficking."	0	"0"
"The President and the Democratic Party believe that trafficking in persons is both an affront to our fundamental values and,"	201	"2"
"as a source of funds for transnational criminals and terrorist organization, a threat to national and international security."	605	"6"
"The Obama administration has used bilateral and multilateral diplomacy, targeted foreign assistance, training programs, public outreach, and law enforcement to combat trafficking in persons across the globe."	107	"1"
"The administration has continued to provide annual assessments of the strengths and weaknesses of foreign governments’ efforts to address the issue, encouraging all countries to do more and calling out countries that have failed to do enough."	107	"1"
"And the administration has provided technical assistance to improve law enforcement and grants to support grassroots prevention efforts around the world targeting sex and labor trafficking, child sex tourism, forced child labor, and other abuses."	605	"6"
"The administration is also committed to taking action at home to fight trafficking, including the sex trafficking of young girls."	605	"6"
"Gay Rights as Human Rights. Recognizing that gay rights are human rights, the President and his administration have vowed to actively combat efforts by other nations that criminalize homosexual conduct or ignore abuse."	604	"6"
"Under the Obama administration, American diplomats must raise the issue wherever harassment or abuse arises, and they are required to record it in the State Department’s annual report on human rights."	604	"6"
"And the State Department is funding a program that finances gay rights organizations to combat discrimination, violence, and other abuses."	604	"6"
"Internet Freedom. The Obama administration has led the world to recognize and defend Internet freedom – the freedom of expression, assembly, and association online for people everywhere – through coalitions of countries and by empowering individuals with innovative technologies."	201	"2"
"The administration has built partnerships to support an Internet that is secure and reliable and that is respectful of U.S. intellectual property, free flow of information, and privacy."	201	"2"
"To preserve the Internet as a platform for commerce, debate, learning, and innovation in the 21st century, we successfully negotiated international Internet policymaking principles,"	107	"1"
"support the current multi-stakeholder approach to Internet governance,"	0	"0"
"and oppose the extension of intergovernmental controls over the Internet."	201	"2"
"Through all these actions, America is leading again."	601	"6"
"By responsibly ending the wars,"	105	"1"
"rebalancing our foreign policy,"	107	"1"
"taking concrete steps to address the greatest threats to our country,"	104	"1"
"cooperating with allies and partners to tackle common challenges,"	107	"1"
"reinvigorating international institutions,"	107	"1"
"and sustaining and building the core pillars of U.S. leadership,"	601	"6"
"President Obama and the Democratic Party have worked to ensure that the 21st century remains an American one."	601	"6"
"That is why we are stronger abroad, and safer and more secure at home, than we were four years ago."	601	"6"
"The United States continues to move forward towards a future of strong and sustained growth."	601	"6"
"Thanks to the leadership of President Obama and Democrats around the country, we’re fighting back from the deepest economic crisis since the Great Depression by making investments to create jobs,"	701	"7"
"grow the middle class,"	704	"7"
"and lay the foundations for an economy that out-educates, out-builds, and out-innovates the rest of the world."	601	"6"
"Today, America is both stronger and safer than it was four years ago."	601	"6"
"Now, we must continue the work we’ve started so that the United States of America never fails to meet the tests of our time."	601	"6"
