"quasi"	"cmpcode"	"cmpdomain"
"Yet they should not have to do it alone."	301	"3"
"We will provide significant and immediate temporary funding to state and local governments, as well as territories and tribes."	301	"3"
"We will give these governmental entities a partner in the federal government, and a president who understand that prosperity comes not only from Wall Street and Washington, but from the perseverance of the American people."	301	"3"
"County and municipal governments, as well as territories and tribes, are also key partners with the federal government."	301	"3"
"These partnerships need to be revitalized to address their critical needs."	301	"3"
"Partnership with Civic Institutions"	NA	NA
"Social entrepreneurs and leading non-profit organizations are assisting schools, lifting families out of poverty, filling health care gaps, and inspiring others to lead change in their own communities."	603	"6"
"To support these results-oriented innovators, we will create a Social Investment Fund Network that invests in ideas that work, tests their impact, and expands the most successful programs."	504	"5"
"We will create an office to coordinate government and non-profit efforts."	504	"5"
"District of Columbia"	NA	NA
"Our civil rights leaders and many Americans of every background have sacrificed too much for us to tolerate continuing denial to the nearly 600,000 residents of our nation’s capital of the benefits of full citizenship, especially the vote, that are accorded to citizens of every state."	201	"2"
"We support equal rights to democratic self-government and congressional representation for the citizens of our nation’s capital."	201	"2"
"Tribal Sovereignty"	NA	NA
"American Indian and Alaska Native tribes have always been sovereign, self-governing communities, and we affirm their inherent right to self-government as well as the unique government-to-government relationship they share with the United States."	607	"6"
"In exchange for millions of acres of land, our nation pledged to provide certain services in perpetuity; we will honor our nation’s treaty and trust obligations by increasing resources for economic development, health care, Indian education, and other important services."	607	"6"
"We will respect American Indian cultural rights and sacred places."	607	"6"
"We will re-examine the legal framework that allows extreme rates of violent crime in Indian country; we will create a White House advisor on Indian Affairs; and we will host an annual summit with Indian leaders."	607	"6"
"We support the efforts for self-determination and sovereignty of Native Hawaiians, consistent with principles enumerated in the Apology Resolution and the Native Hawaiian Government Reorganization Act."	607	"6"
"We will increase federal resources for economic development, education, health, and other important services."	607	"6"
"We will respect Native Hawaiian culture rights and sacred places."	607	"6"
"Puerto Rico, Guam, American Samoa, the Northern Mariana Islands, and the U.S. Virgin Islands"	104	"1"
"We recognize and honor the contributions and the sacrifices made in service of our country by the people living in Puerto Rico, Guam, American Samoa, the Northern Mariana Islands, and the U.S. Virgin Islands."	101	"1"
"We believe that the people of Puerto Rico have the right to the political status of their choice, obtained through a fair, neutral, and democratic process of self-determination."	101	"1"
"The White House and Congress will work with all groups in Puerto Rico to enable the question of Puerto Rico’s status to be resolved during the next four years."	101	"1"
"We also believe that economic conditions in Puerto Rico call for effective and equitable programs to maximize job creation and financial investment."	101	"1"
"Furthermore, in order to provide fair assistance to those in greatest need, the U.S. citizens in Puerto Rico should receive treatment under federal programs that is comparable to that of citizens in the States."	101	"1"
"We will phase-out the cap on Medicaid funding and phase-in equal participation in other federal health care assistance programs."	101	"1"
"Moreover, we will provide equitable treatment to the U.S. citizens in Puerto Rico on programs providing refundable tax credits to working families."	101	"1"
"We believe that U.S. citizens in Guam, American Samoa, the Northern Mariana Islands, and the U.S. Virgin Islands should receive similar treatment."	101	"1"
"We support full self-government and self-determination for the people of Guam, American Samoa, the Northern Mariana Islands, and the Virgin Islands, and their right to decide their future status."	101	"1"
"We will seek input from Guam on relevant military matters and we acknowledge the unique health care challenges that Pacific Island communities face."	101	"1"
"For all those who live under our flag, we support strong economic development and fair and equitable treatment under federal programs."	101	"1"
