"quasi"	"cmpcode"	"cmpdomain"
"The President and Congress have also provided unprecedented resources to support local first responders."	605	"6"
"The men and women of the Department of Homeland Security, and the first responders at the state and local level with whom they have partnered, vigilantly safeguard the security of America each and every day."	605	"6"
"They have moved swiftly but thoughtfully to direct enhanced resources to counter the dangers of the new and shifting threats we face, and they have proved themselves equal to the task."	605	"6"
"The Republican Party salutes the work of the:"	NA	NA
"• Coast Guard in protecting our shores;"	605	"6"
"• Customs and Border Patrol who police our borders;"	605	"6"
"•Air marshals and baggage screeners of the Transportation Security Administration in safeguarding our airports and our skies;"	605	"6"
"•Immigrations and Customs Enforcement in ensuring that the identity of foreign citizens who enter our borders is known;"	605	"6"
"•Directorate of Information Analysis and Infrastructure Protection and the Secret Service for partnering with private industry to protect millions of Americans by enhancing security at chemical plants and other critical infrastructure;"	605	"6"
"•Federal Bureau of Investigation in applying enhanced law enforcement tools provided by the PATRIOT Act to track down terrorists and thwart their plots before they can be executed to murderous effect;"	605	"6"
"•Centers for Disease Control and the National Institutes of Health for their work in safeguarding the nation from biological attacks; and"	605	"6"
"•Law enforcement officers, firefighters, EMS personnel, and other first responders in state and local jurisdictions throughout the country who have diligently employed increased federal resources to train and prepare for the prevention and mitigation of future terrorist attacks."	605	"6"
"These dedicated men and women, the nation's last line of defense and first hope in response, give their utmost every day to keep us safe."	605	"6"
"Department of Homeland Security"	NA	NA
"Just as the Cold War prompted a massive reorganization of the federal government's foreign policy apparatus, the War on Terror demanded a thorough reorganization of America's domestic preparedness agencies."	605	"6"
"President Bush led this effort with a plan to merge 22 separate government entities into the new Department of Homeland Security, a cohesive department with the primary mission of keeping America safe."	605	"6"
"After the American people returned control of the Senate to Republicans in the 2002 mid-term elections, Congress passed legislation enacting the President's plan."	605	"6"
"Further, to ensure that America's law enforcement, intelligence, and first responders have the resources they need to protect America, President Bush and Congress have nearly tripled homeland security funding since 2001."	605	"6"
"Waging War against Terrorists on Every Front"	NA	NA
"We endorse the efforts of President Bush and Republicans in Congress to keep our homeland safe by taking action on multiple fronts, all aimed at stopping terrorists before they strike."	605	"6"
"• The FBI has been refocused to track down terrorists before they attack."	605	"6"
"• The Treasury Department is now leading the effort to find and eliminate sources of terrorist financing around the world."	605	"6"
"Since September 11, 2001, the United States and our allies have designated 345 terrorist-related entities and frozen more than $139 million in terrorist assets in more than 1,400 accounts worldwide."	605	"6"
"•The President signed into law the PATRIOT Act, which gives law enforcement and intelligence agents the same tools to fight terror that have long been available to fight organized crime and drug trafficking."	605	"6"
"The PATRIOT Act also made it possible for law enforcement and intelligence agents to share information and coordinate efforts to prevent terrorism."	605	"6"
"The 9/11 Commission rightly praised the PATRIOT Act's role in improving information sharing."	605	"6"
"•Since the PATRIOT Act was passed, four terrorist cells have been broken up inside the United States and more than 189 individuals have been convicted or pled guilty to terrorism-related offenses."	605	"6"
